id,cp,ville,adresse,lat,lon,dist_km,pop
94250001,94250,Gentilly,67 Avenue Raspail,48.814,2.348,0.27,R
94110003,94110,Arcueil,23 Avenue Paul Doumer,48.807,2.337,0.89,R
92120004,92120,MONTROUGE,70-74 AV ARISTIDE BRIAND,48.813,2.357,0.92,R
94110001,94110,Arcueil,74 Avenue Vladimir Illitch Lénine,48.8123,2.33143,0.96,R
75013022,75013,Paris,27 AVENUE DE LA PORTE D'ITALIE,48.817,2.36,1.21,R
75013005,75013,Paris,AV DE LA PORTE D'ITALIE,48.81699,2.36012,1.22,R
75013006,75013,Paris,AV DE LA PORTE D'ITALIE,48.81699,2.36012,1.22,R
75013021,75013,PARIS,27 Avenue de la Porte d'Italie,48.81701,2.36007,1.22,R
92120002,92120,MONTROUGE,91 Avenue Aristide Briand,48.81468,2.32592,1.36,R
75013011,75013,Paris,231 Rue de Tolbiac,48.82592,2.34487,1.4,R
75013026,75013,Paris,231 Rue de Tolbiac,48.826,2.344,1.41,R
94110004,94110,Arcueil,20 Avenue Paul Vaillant-Couturier,48.801,2.34,1.41,R
92120001,92120,Montrouge,70 Avenue Aristide Briand,48.81671,2.32552,1.43,R
92120003,92120,MONTROUGE,70 74 AV ARISTIDE BRIAND,48.81645,2.3252,1.45,R
94270005,94270,LE KREMLIN-BICêTRE,Avenue de Fontainebleau,48.80771,2.36264,1.47,R
94270003,94270,LE KREMLIN-BICêTRE,136 Avenue de Fontainebleau,48.80778,2.3628,1.48,R
75014003,75014,Paris,RUE LEGION ETRANGERE,48.82102,2.32452,1.69,R
94110002,94110,ARCUEIL,89 Avenue Aristide Briand,48.80449,2.32533,1.71,R
94110005,94110,ARCUEIL,89 AV A. BRIAND,48.804,2.325,1.76,R
75013001,75013,PARIS,13 Quai d'Austerlitz,48.82825,2.36158,2.08,R
75014010,75014,Paris,RUE LEGION ETRANGERE,48.829,2.326,2.21,R
75014009,75014,PARIS,Rue de la Légion étrangère,48.82941,2.32624,2.23,R
75013015,75013,PARIS,181 Boulevard Vincent Auriol,48.83166,2.35933,2.32,R
75013025,75013,PARIS,"181, BOULEVARD VINCENT AURIOL",48.832,2.359,2.34,R
92220005,92220,Bagneux,36 Avenue Henri Barbusse,48.80226,2.31725,2.34,R
75014011,75014,Paris,18 A 22 Avenue de la Porte de Chatillon,48.82335,2.31601,2.36,R
75014007,75014,Paris,28 Avenue de la Porte de Châtillon,48.82283,2.31518,2.39,R
94200001,94200,IVRY-SUR-SEINE,180 Boulevard de Stalingrad,48.80647,2.37575,2.42,R
92240006,92240,Malakoff,6 Avenue Pierre Brossolette,48.82232,2.31405,2.44,R
92242002,92242,MALAKOFF,RD 306-6/12 AVENUE PIERRE BROSSO,48.82232,2.31405,2.44,R
94200007,94200,Ivry-sur-Seine,168 Boulevard de Stalingrad,48.80595,2.37609,2.46,R
94200008,94200,Ivry-sur-Seine,168-180 BLD DE STALINGRAD,48.80595,2.37609,2.46,R
92242003,92242,MALAKOFF,12 Avenue Pierre Brossolette,48.821,2.312,2.52,R
75013028,75013,PARIS,85 RUE JEANNE DARC,48.832,2.365,2.57,R
75013027,75013,Paris,85 RUE JEANNE DARC,48.83238,2.36456,2.58,R
75013012,75013,Paris,85 Rue Jeanne d'Arc,48.83244,2.36462,2.59,R
75013019,75013,Paris,85 Rue Jeanne d'Arc,48.8325,2.36459,2.6,R
75013024,75013,PARIS,114 BD DE L HOPITAL,48.835,2.358,2.61,R
75013013,75013,Paris,114 Boulevard de l'Hôpital,48.83525,2.35823,2.64,R
75014008,75014,PARIS,253 Boulevard Raspail,48.838,2.331,2.92,R
75014005,75014,PARIS,154 Rue d'Alésia,48.83159,2.3156,2.93,R
94800007,94800,VILLEJUIF,117 BLD MAXIME GORKI,48.793,2.37,2.93,R
75014012,75014,Paris,154 Rue d'Alésia,48.832,2.316,2.94,R
94800002,94800,Villejuif,117 Boulevard Maxime Gorki,48.79261,2.36955,2.95,R
92240003,92240,MALAKOFF,76 Avenue Pierre Larousse,48.8204,2.3052,2.98,R
92240007,92240,MALAKOFF,76 Avenue Pierre Larousse,48.8204,2.30521,2.98,R
92240009,92240,Malakoff,76 AV PIERRE LAROUSSE,48.82042,2.3052,2.98,R
92240010,92240,Malakoff,76 avenue Pierre LAROUSSE,48.82,2.305,2.98,R
94800004,94800,Villejuif,31 Avenue de la République,48.7884,2.36265,3.07,R
75013020,75013,PARIS,Rue Jean-Baptiste Berlier,48.82586,2.38433,3.24,R
75013023,75013,PARIS 13,RUE JEAN-BAPTISTE BERLIER - QUAI,48.82586,2.38433,3.24,R
94200003,94200,Ivry-sur-Seine,79 Avenue Georges Gosnat,48.81347,2.3887,3.24,R
94200009,94200,IVRY SUR SEINE,79 AV. GEORGES GOSNAT,48.813,2.389,3.27,R
75013007,75013,PARIS,QUAI D'IVRY / COTE A,48.82531,2.38628,3.34,R
75015020,75015,PARIS,56 AVENUE DU MAINE,48.84023,2.32165,3.43,R
75013008,75013,PARIS,QUAI D'IVRY / COTE B - RUE J.B.,48.82623,2.38732,3.46,R
94800008,94800,VILLEJUIF,60 AV DE STALINGRAD,48.785,2.367,3.56,R
92240001,92240,MALAKOFF,22 Boulevard Gabriel Péri,48.81915,2.29591,3.61,R
94800006,94800,VILLEJUIF,121 Rue de Chevilly,48.78159,2.35555,3.62,R
92340002,92340,Bourg-la-Reine,18 BD MARECHAL JOFFRE,48.786,2.317,3.64,R
75015022,75015,PARIS,47 Boulevard de Vaugirard,48.84088,2.31708,3.66,R
92340001,92340,Bourg-la-Reine,18 Boulevard du Maréchal Joffre,48.78574,2.31686,3.67,R
75015031,75015,PARIS,47 BD DE VAUGIRARD,48.841,2.317,3.68,R
92170001,92170,VANVES,59 Rue Jean Bleuzen,48.82274,2.29497,3.77,R
92170002,92170,VANVES,59 RUE JEAN BLEUZEN,48.82274,2.29497,3.77,R
75012010,75012,Paris,36 Quai de la Rapée,48.842,2.373,3.82,R
92220004,92220,Bagneux,12 Avenue du Général de Gaulle,48.79742,2.29814,3.82,R
94204001,94200,IVRY-SUR-SEINE,10 Rue Westermeyer,48.819,2.396,3.83,R
92220009,92220,Bagneux,12 Avenue du Général de Gaulle,48.797,2.298,3.85,R
75005001,75005,Paris,36 Rue des Fossés Saint-Bernard,48.84787,2.35388,3.91,R
94400005,94400,Vitry-sur-Seine,34 AV. HENRI BARBUSSE,48.793,2.39,4.03,R
94240004,94240,L'Hay-les-Roses,110 Boulevard Paul Vaillant-Couturier,48.777,2.34,4.05,R
94400002,94400,Vitry-sur-Seine,34 Avenue Henri Barbusse,48.79281,2.3905,4.07,R
94240008,94240,L'Hay-les-Roses,149 Rue Paul Hochart,48.77926,2.36632,4.11,R
92220010,92220,BAGNEUX,98T AV DE BOURG LA REINE,48.785,2.305,4.27,R
75004001,75004,PARIS,5 RUE AGRIPPA D'AUBIGNE,48.85,2.362,4.28,R
92220006,92220,BAGNEUX,98 Avenue de Bourg-la-Reine,48.7853,2.3043,4.28,R
92320004,92320,CHâTILLON,15/17 avenue de verdun,48.80321,2.28777,4.3,R
75012004,75012,Paris,238 Rue de Charenton,48.83905,2.3891,4.35,R
75012018,75012,PARIS,238 Rue de Charenton,48.83905,2.38906,4.35,R
75012020,75012,Paris,238 RUE DE CHARENTON,48.83905,2.38906,4.35,R
94220001,94220,Charenton-le-Pont,4 Avenue de la Liberté,48.82225,2.40285,4.39,R
94220004,94220,Charenton-le-Pont,4 BIS AV DE LA LIBERTE,48.82225,2.40285,4.39,R
75015001,75015,PARIS,76 / 78 Boulevard Garibaldi,48.84565,2.30836,4.46,R
75015032,75015,PARIS,76 BOULEVARD GARIBALDI,48.846,2.309,4.46,R
94150004,94550,Chevilly-Larue,14 Avenue du Général de Gaulle,48.77313,2.3378,4.49,R
94550002,94550,Chevilly-Larue,14 AV DU GENERAL DE GAULLE,48.77313,2.3378,4.49,R
75015028,75015,Paris,76-78 BOULEVARD GARIBALDI,48.846,2.308,4.51,R
94400001,94400,VITRY-SUR-SEINE,Avenue Youri Gagarine,48.78677,2.39121,4.52,R
75012005,75012,Paris,173 Avenue Daumesnil,48.84074,2.39104,4.58,R
92260001,92260,Fontenay-aux-Roses,21 Avenue Jeanne et Maurice Dolivet,48.793,2.29,4.58,R
75015024,75015,Paris,7 - 11 Boulevard Garibaldi,48.846,2.306,4.6,R
92320005,92320,CHATILLON,40 RUE DE FONTENAY,48.797,2.286,4.65,R
92320002,92320,CHâTILLON,40 Rue de Fontenay,48.79693,2.28565,4.67,R
75015003,75015,Paris,151 Rue de la Convention,48.839,2.292,4.78,R
75015018,75015,PARIS,44 Boulevard Victor,48.83344,2.28592,4.83,R
94220003,94220,Charenton-le-Pont,114 Rue de Paris,48.825,2.408,4.83,R
75012002,75012,Paris,32 Rue de Reuilly,48.84673,2.38723,4.86,R
75012023,75012,Paris,32 rue de Reuilly,48.84655,2.38742,4.86,R
75015007,75015,PARIS,11 Boulevard Garibaldi,48.84762,2.30336,4.86,R
94240001,94240,L'Hay-les-Roses,81 Avenue Flouquet,48.77149,2.32314,4.9,R
75015034,75015,PARIS,11 BOULEVARD GARIBALDI,48.848,2.303,4.91,R
75015030,75015,PARIS,1 QUATER BOULEVARD VICTOR,48.834,2.285,4.92,R
92130005,92130,Issy-les-Moulineaux,115 Avenue du Général de Gaulle,48.818,2.277,4.96,R
94140001,94140,Alfortville,43 Quai Blanqui,48.80424,2.41206,5.06,R
94140004,94140,ALFORTVILLE,43 QUAI AUGUSTE BLANQUI,48.8043,2.41212,5.06,R
34130006,34130,CARNON PLAGE MAUGUIO,RD62 - 59 Avenue Jean Baptiste Solignac,48.85886,2.34706,5.07,R
69200010,69100,VILLEURBANNE,283 route de genas,48.85886,2.34706,5.07,R
94400003,94400,Vitry-sur-Seine,159 Avenue Rouget de l'Isle,48.782,2.395,5.08,R
94800001,94800,VILLEJUIF,60 AV DE STALINGRAD,48.77033,2.36785,5.08,R
75012007,75012,PARIS,42 Rue de Picpus,48.844,2.396,5.09,R
78150015,78150,LE CHESNAY ROCQUENCOURT,90 RUE DE VERSAILLES,48.859,2.347,5.09,R
75007003,75007,PARIS,15 Avenue Duquesne,48.853,2.308,5.16,R
75015016,75015,PARIS,352 Rue Lecourbe,48.8367,2.28292,5.2,R
75001003,75001,PARIS,"8,10,10bis Rue Bailleul",48.861,2.341,5.31,R
92140009,92140,CLAMART,5 Rue de Vanves,48.812,2.271,5.38,R
75015017,75015,Paris,1 Boulevard Victor,48.83605,2.27879,5.43,R
94550001,94550,Chevilly-Larue,264 Avenue de Stalingrad,48.767,2.368,5.43,R
94594002,94594,RUNGIS,103 Boulevard Circulaire E Fruileg,48.765,2.357,5.45,R
75011003,75011,PARIS,175 Avenue Ledru-Rollin,48.85667,2.3791,5.45,R
75012011,75012,Paris,51 Boulevard Soult,48.83906,2.40845,5.49,R
75012017,75012,PARIS,55 BOULEVARD DE PICPUS,48.84554,2.40122,5.49,R
75012021,75012,PARIS,55 BLD DE PICPUS,48.846,2.401,5.51,R
75015011,75015,Paris,19 BD DES FRERES VOISINS,48.828,2.272,5.55,R
75007001,75007,Paris,37 Rue Fabert,48.85862,2.31125,5.59,R
75007004,75007,Paris,37 RUE FABERT,48.85862,2.31125,5.59,R
92130002,92130,ISSY-LES-MOULINEAUX,18 Boulevard des frères Voisin,48.82784,2.27134,5.59,R
92130006,92130,Issy-les-Moulineaux,18-22 BLD DES FRERES VOISIN,48.82784,2.27134,5.59,R
94400004,94400,VITRY-SUR-SEINE,2 Rue Eugène Hénaff,48.794,2.416,5.67,R
75015008,75015,PARIS,34 Boulevard de Grenelle,48.85229,2.29044,5.86,R
75015025,75015,PARIS,34 BOULEVARD DE GRENELLE,48.852,2.29,5.86,R
94594003,94594,RUNGIS CEDEX,RUE DU VIADUC,48.76047,2.34866,5.88,R
75015023,75015,Paris,21 Avenue Emile Zola,48.846,2.28,5.95,R
75015036,75015,PARIS,21 AVENUE EMILE ZOLA,48.84644,2.28013,5.98,R
92140017,92140,CLAMART,1 AV. CLAUDE TREBIGNAUD,48.801,2.263,6.12,R
94150005,94150,RUNGIS,AUTOROUTE A106 - AIRE DE RUNGIS DELTA PONDO,48.75758,2.34835,6.2,A
75015009,75015,PARIS,QUAI D'ISSY LES MOULINEAUX,48.83506,2.26615,6.22,R
75015026,75015,Paris,QUAI D'ISSY LES MOULINEAUX,48.835,2.266,6.23,R
94150001,94150,Rungis,Rue de Rouen,48.75795,2.35877,6.24,R
94515001,94150,RUNGIS,2 Rue du Jour,48.75873,2.36432,6.24,R
75012008,75012,Paris,BD PERIPHERIQUE EXTERIEUR,48.84576,2.41445,6.27,R
75012022,75012,PARIS,BD PERIPHERIQUE INTERIEUR PORTE DE VINCENNES,48.8467,2.41408,6.31,R
75012024,75012,PARIS,BD PERIPHERIQUE INTERIEUR PORTE DE VINCENNES,48.84668,2.41411,6.31,R
75012025,75012,PARIS,BD PERIPHERIQUE EXTERIEUR PORTE DE VINCENNES,48.84669,2.41408,6.31,R
75012026,75012,PARIS,BD PERIPHERIQUE INTERIEUR PORTE DE VINCENNES,48.84685,2.4141,6.32,R
92130003,92130,Issy-les-Moulineaux,91 Avenue de Verdun,48.82023,2.25854,6.33,R
75016025,75016,Paris,99 Avenue de Versailles,48.845,2.272,6.36,R
75016014,75016,PARIS,1 Avenue du Président Kennedy,48.85234,2.28062,6.37,R
75016013,75016,PARIS,99 Avenue de Versailles,48.84516,2.27158,6.4,R
92330001,92330,Sceaux,77 AV EDOUARD DEPREUX,48.7747,2.27957,6.4,R
75016029,75016,PARIS,99 AVENUE DE VERSAILLES,48.845,2.271,6.43,R
92330002,92330,SCEAUX,77 Avenue Ãdouard Depreux,48.774,2.28,6.43,R
94160001,94160,SAINT-MANDé,186 Avenue Gallieni,48.847,2.416,6.44,R
94700010,94700,Maisons-Alfort,135 av général leclerc,48.80992,2.43361,6.54,R
94600005,94600,CHOISY-LE-ROI,36 Avenue de Lugo,48.772,2.409,6.59,R
94600003,94600,Choisy-le-Roi,14 Boulevard de Stalingrad,48.768,2.403,6.62,R
94600007,94600,Choisy-le-Roi,33 AV.DE LUGO,48.771,2.409,6.67,R
94600001,94600,CHOISY-LE-ROI,33 Avenue de Lugo,48.77084,2.4091,6.69,R
94588001,94150,RUNGIS,AVENUE CHARLES LINDBERGH,48.75321,2.35107,6.7,R
94594001,94150,Rungis,AVENUE DU VIADUC,48.75396,2.36123,6.71,R
94150007,94150,Rungis,ROUTE NATIONALE 186,48.75402,2.36186,6.72,R
94150008,94150,RUNGIS,ROUTE NATIONALE 186,48.754,2.362,6.72,R
75008004,75008,Paris,18 Avenue des Champs-Élysées,48.86938,2.30904,6.75,R
94600008,94600,Choisy-le-Roi,33 AVENUE DE LUGO,48.77024,2.40925,6.75,R
94600009,94600,Choisy-le-Roi,33 AVENUE DE LUGO,48.77,2.409,6.75,R
94700004,94700,Maisons-Alfort,172 Rue Jean Jaurès,48.79694,2.43334,6.76,R
94000012,94000,Créteil,ROUTE DE CHOISY - RN186,48.753,2.361,6.81,R
94150002,94150,Rungis,ROUTE NATIONALE 186,48.7531,2.36126,6.81,R
94150009,94150,RUNGIS,ROUTE NATIONALE 186,48.753,2.361,6.81,R
94700005,94700,Maisons-Alfort,5 Avenue Léon Blum,48.802,2.436,6.82,R
75020011,75020,Paris,Avenue Benoît Frachon,48.85352,2.41513,6.84,R
94651001,94320,Thiais,334 THIAIS SUD C.C belle 2PINE,48.75496,2.3747,6.86,R
94651002,94651,Thiais,334 THAIS SUD C.C Belle Epine,48.755,2.375,6.86,R
75020003,75020,PARIS,AVENUE BENOIT FRACHON,48.86289,2.40137,6.91,R
75020009,75020,PARIS,AVENUE BENOIT FRACHON,48.86289,2.40137,6.91,R
94700001,94700,MAISONS-ALFORT,135 Avenue du Général Leclerc,48.80623,2.43809,6.91,R
94700007,94700,MAISONS-ALFORT,99 AVENUE DU GL LECLERC,48.80695,2.43827,6.91,R
94700008,94700,Maisons-Alfort,135 AV DU GENERAL LECLERC,48.80623,2.43809,6.91,R
75016015,75116,Paris,26 Avenue Paul Doumer,48.86088,2.28288,6.95,R
75016022,75016,PARIS,26 AV PAUL DOUMER,48.861,2.283,6.95,R
75008008,75008,PARIS,face au 35 bd malesherbes,48.87253,2.31149,7.01,R
92290004,92290,CHâTENAY-MALABRY,15 Avenue de la Division Leclerc,48.7614,2.28974,7.02,R
75016011,75116,Paris,69 Avenue Kléber,48.865,2.289,7.03,R
75016007,75016,PARIS,105 Boulevard Murat,48.83937,2.25662,7.05,R
92140015,92140,CLAMART,6 AVENUE CLAUDE TREBIGNAUD,48.793,2.253,7.06,R
75008010,75008,Paris,FACE 35 BLD MALESHERBES,48.873,2.311,7.07,R
94512001,94150,RUNGIS,Boulevard FRULEG,48.7498,2.35008,7.07,R
92140016,92140,CLAMART,1 AVENUE CLAUDE TREBIGNAUD,48.794,2.252,7.1,R
92140006,92140,Clamart,6 Avenue Claude Trebignaud,48.79252,2.2526,7.11,R
92140018,92140,Clamart,6 AVENUE CLAUDE TREBIGNAUD,48.79235,2.25271,7.11,R
92140001,92140,CLAMART,6 Avenue Claude Trebignaud,48.79221,2.25267,7.12,R
93100006,93100,MONTREUIL,280 RUE DE PARIS,48.856,2.417,7.13,R
92350001,92350,LE PLESSIS-ROBINSON,176 Avenue de la Résistance,48.78033,2.2605,7.16,R
92100004,92100,Boulogne-Billancourt,263 Boulevard Jean Jaurès,48.8254,2.24821,7.17,R
75020008,75020,PARIS,217 BOULEVARD MARECHAL DAVOUT,48.863,2.407,7.18,R
75016008,75016,PARIS,2 Avenue de la Porte de Saint-Cloud,48.83868,2.25394,7.2,R
75016017,75016,PARIS,2 AV DE LA PORTE DE ST CLOUD,48.83868,2.25394,7.2,R
92100016,92100,Boulogne-Billancourt,263 BOULEVARD JEAN JAURES,48.826,2.248,7.2,R
94150006,94150,RUNGIS,AVENUE CHARLES LINDBERGH,48.749,2.356,7.2,R
75020002,75020,PARIS,"170,174  Rue de Bagnolet",48.86336,2.40721,7.22,R
92160003,92160,Antony,18 Rue Jean Moulin,48.753,2.308,7.22,R
75008002,75008,PARIS,PARKING GEORGE 5/AV CH.ELYSEES,48.87174,2.30101,7.23,R
75008009,75008,PARIS,FACE 55 AV. GEORGES V - PARKG GE,48.872,2.301,7.26,R
75016023,75016,PARIS,7 BOULEVARD MURAT,48.847,2.259,7.29,R
75013009,75013,PARIS,2/4 PLACE DU DOCTEUR YERSIN,48.87839,2.35751,7.3,R
75020016,75020,PARIS,217 BD MARECHAL DAVOUT,48.86353,2.40856,7.3,R
75008006,75008,PARIS,164 Boulevard Haussmann,48.875,2.31,7.31,R
75016003,75016,Paris,7 Boulevard Murat,48.84668,2.25833,7.31,R
94300001,94300,VINCENNES,44 Avenue de Paris,48.845,2.433,7.38,R
94600004,94600,CHOISY-LE-ROI,55 Avenue Victor Hugo,48.7684,2.41866,7.38,R
94600006,94600,CHOISY LE ROI,55 AVENUE VICTOR HUGO,48.7684,2.41865,7.38,R
92290007,92290,Châtenay-Malabry,151 AVENUE DIVISION LECLERC,48.763,2.278,7.41,R
92290005,92290,CHâTENAY-MALABRY,151 Avenue de la Division Leclerc,48.76308,2.27749,7.43,R
75020004,75020,Paris,6 Avenue de la Porte de Bagnolet,48.86459,2.40991,7.45,R
75016001,75016,PARIS,1 Avenue du Général Sarrail,48.847,2.256,7.48,R
92140014,92140,CLAMART,320 AV DU GENERAL DE GAULLE,48.785,2.251,7.53,R
75010003,75010,Paris,2/6 RUE LOUIS BLANC,48.879,2.37,7.54,R
92140002,92140,Clamart,320 Avenue du Général de Gaulle,48.78518,2.25057,7.55,R
93170003,93170,Bagnolet,44-48 avenue de la République,48.86148,2.41718,7.55,R
75020007,75020,Paris,22 Rue Étienne Marey,48.868,2.406,7.57,R
93170001,93170,Bagnolet,44 Avenue de la République,48.86205,2.4165,7.57,R
93170002,93170,BAGNOLET,44-48 AVENUE DE LA REPUBLIQUE,48.86205,2.4165,7.57,R
75019001,75019,Paris,152 Boulevard de la Villette,48.88001,2.37055,7.66,R
75019017,75019,PARIS,152-162 BLD DE LA VILLETTE,48.88001,2.37055,7.66,R
75016005,75116,PARIS,4 Avenue Foch,48.87359,2.29237,7.71,R
75016016,75116,Paris,4 Avenue Foch,48.87353,2.29234,7.71,R
75016026,75016,Paris,4 AVENUE FOCH,48.87366,2.29202,7.73,R
75016006,75116,PARIS,PLACE TATTEGRAIN,48.864,2.272,7.74,R
75016020,75016,PARIS,4 AVENUE FOCH,48.874,2.292,7.76,R
75019019,75019,Paris 19e Arrondissement,152-162 boulevard de la Villette,48.881,2.37,7.76,R
94537002,94537,ORLY,1 RUE DES LANCES,48.75,2.389,7.76,R
94537001,94310,ORLY,1 Rue des Lances,48.74974,2.38939,7.8,R
94000009,94000,Créteil,63 Avenue du Général de Gaulle,48.79039,2.44517,7.81,R
75016019,75016,PARIS,115 AVENUE MALAKOFF,48.872,2.285,7.84,R
92100010,92100,Boulogne-Billancourt,16 Avenue André Morizet,48.83468,2.24193,7.87,R
93100018,93100,Montreuil,86 rue de paris,48.85696,2.42906,7.87,R
93100019,93100,Montreuil,86 rue de Paris,48.85697,2.42906,7.87,R
93100001,93100,MONTREUIL,86 Rue de Paris,48.85701,2.42974,7.91,R
75020006,75020,PARIS,101 Boulevard Mortier,48.87071,2.40865,7.93,R
93100015,93100,MONTREUIL,86 RUE DE PARIS,48.857,2.43,7.93,R
75020015,75020,Paris,101 BOULEVARD MORTIER,48.87116,2.4085,7.96,R
75017002,75017,Paris,100 Rue de Courcelles,48.87956,2.30283,7.97,R
75020010,75020,Paris,101 BLD MORTIER,48.871,2.409,7.97,R
96600001,94600,Choisy-le-Roi,16 Avenue de Newburn,48.75637,2.41048,7.97,R
75010007,75010,Paris,25 BOULEVARD DE LA CHAPELLE,48.88422,2.3609,7.98,R
75010002,75010,PARIS,1 Boulevard de la Chapelle,48.884,2.364,7.99,R
94003002,94000,Créteil,AUTOROUTE A86 AIRE DE CARREFOUR POMPADOUR,48.77982,2.44087,7.99,A
94310003,94310,ORLY,106 Avenue de la Victoire,48.74588,2.38308,8.01,R
94310004,94310,ORLY,106 AVENUE LA VICTOIRE,48.74588,2.38308,8.01,R
94003001,94000,CRéTEIL,A 86 - AIRE DE CARREFOUR POMPADO,48.77803,2.44099,8.09,A
92100014,92100,BOULOGNE BILLANCOURT,29-31 AVENUE MORIZET,48.83585,2.23898,8.11,R
94000002,94000,CRéTEIL,AUTOROUTE A 86 CARRE.POMPADOUR,48.77737,2.44091,8.12,R
94000010,94000,Créteil,AUTOROUTE A86 CARRE.POMPADOUR,48.77737,2.44091,8.12,A
92100002,92100,BOULOGNE-BILLANCOURT,29 Avenue André Morizet,48.83585,2.23875,8.13,R
94000013,94000,Créteil,Route de Choisy - RN186,48.781,2.445,8.2,R
94000003,94000,CRéTEIL,Route de Choisy,48.78292,2.4467,8.22,R
94000011,94000,Créteil,ROUTE DE CHOISY RN 186,48.78292,2.4467,8.22,R
75019005,75019,PARIS,Boulevard Périphérique EXTERIEUR,48.8829,2.38263,8.23,R
94000001,94000,CRéTEIL,AV DU GENERAL DE GAULLE,48.78597,2.44904,8.24,R
75853002,75016,PARIS,Place de la Porte-Maillot,48.87709,2.28286,8.4,R
92160001,92160,ANTONY,134 Rue Pascal,48.74,2.315,8.43,R
94542002,94542,ORLY,AEROPORT DE PARIS - ORLY AEROGARE,48.74657,2.40016,8.47,R
91370001,91370,Verrières-le-Buisson,BD DU MARECHAL JUIN,48.753,2.273,8.5,R
75019002,75019,Paris,121 Rue Manin,48.88384,2.38977,8.52,R
75019006,75019,PARIS,Boulevard Périphérique INTERIEUR,48.88525,2.38489,8.53,R
75019015,75019,PARIS,121 RUE MANIN,48.884,2.39,8.54,R
92100005,92100,Boulogne-Billancourt,19/21 AV. J.B. CLEMENT,48.8468,2.23921,8.55,R
92140005,92140,Clamart,448 AV GENERAL DE GAULLE,48.78,2.238,8.63,R
75017016,75017,PARIS,6 A 8 AV DE LA PORTE DE CLICHY,48.8865,2.30427,8.65,R
92360004,92360,MEUDON,1 Avenue de Villacoublay,48.7846,2.23448,8.66,R
75017009,75017,Paris,37 Boulevard Gouvion-Saint-Cyr,48.88291,2.28736,8.79,R
92100015,92100,BOULOGNE BILLANCOURT,108 AV.A MORIZET,48.84,2.231,8.82,R
92190002,92190,MEUDON,"97, route des Gardes",48.82074,2.22453,8.82,R
91300019,91300,MASSY,190 AVENUE DU MARÉCHAL LECLERC,48.739,2.302,8.83,R
92100009,92100,BOULOGNE-BILLANCOURT,108 Avenue André Morizet,48.84034,2.23101,8.83,R
93100005,93100,MONTREUIL,1 Rue Jean Lolive,48.86872,2.43113,8.85,R
94340007,94340,Joinville-le-Pont,39 RUE CHAPSAL,48.822,2.465,8.88,R
94340003,94340,Joinville-le-Pont,8 Boulevard de l'Europe,48.813,2.466,8.9,R
94340008,94340,JOINVILLE LE PONT,17/19 BD DE L'EUROPE,48.814,2.466,8.9,R
92100006,92100,Boulogne-Billancourt,135 Route de la Reine,48.84045,2.22986,8.91,R
92200003,92200,NEUILLY-SUR-SEINE,31 Avenue du Roule,48.88176,2.28027,8.94,R
94340004,94340,JOINVILLE-LE-PONT,39 Rue Chapsal,48.82261,2.46563,8.94,R
94340005,94340,Joinville-le-Pont,39 Rue Chapsal,48.82265,2.46564,8.94,R
94000004,94000,Créteil,22 Avenue Pierre Brossolette,48.791,2.462,8.96,R
94340002,94340,Joinville-le-Pont,17 Boulevard de l'Europe,48.81299,2.46686,8.97,R
92200006,92200,NEUILLY,31 AVENUE DU ROULE,48.882,2.28,8.98,R
75018008,75018,Paris,203 Rue Championnet,48.89379,2.33141,9.0,R
94340001,94340,JOINVILLE-LE-PONT,2 Boulevard du Maréchal Leclerc,48.81617,2.46744,9.01,R
94012001,94000,Créteil,119 Avenue du Général de Gaulle,48.78187,2.45789,9.02,R
75017019,75017,PARIS,3-5 AVENUE DE LA PORTE D'ASNIERES,48.89045,2.30332,9.09,R
94310002,94310,Orly,8 Place Gaston Viens,48.743,2.408,9.1,R
92160006,92160,ANTONY,100 AV DU PRESIDENT KENNEDY,48.738,2.295,9.12,R
94000006,94000,Créteil,69 Avenue Pierre Brossolette,48.79,2.464,9.13,R
94000007,94000,CRETEIL,"63, Avenue du Général de Gaulle",48.78164,2.45938,9.13,R
75017001,75017,PARIS,190 Avenue de Clichy,48.89345,2.3154,9.16,R
75017017,75017,PARIS,190 AVENUE DE CLICHY,48.89345,2.3154,9.16,R
92160002,92160,ANTONY,100 Avenue du Président John F. Kennedy,48.73754,2.29514,9.16,R
92160005,92160,Antony,100 Avenue du Président John F. Kennedy,48.7375,2.29513,9.17,R
93260006,93260,Les Lilas,238 Rue de Paris,48.88021,2.41759,9.17,R
93260007,93260,LES LILAS,238 RUE DE PARIS,48.88021,2.41759,9.17,R
92360002,92360,MEUDON,38 Avenue du Maréchal de Lattre de Tassigny,48.78482,2.22675,9.18,R
94542003,94542,ORLY,"SARL Jaby, ORLY Ouest 453",48.732,2.366,9.18,R
75019016,75019,PARIS,234 RUE DE CRIMEE,48.894,2.373,9.21,R
75018009,75018,PARIS,Rue de la Chapelle,48.8956,2.35929,9.22,R
92360005,92360,Meudon-la-Forêt,"38, AVENUE DU DELATTRE DE TASSIGNY",48.785,2.226,9.23,R
94120003,94120,FONTENAY-SOUS-BOIS,RUE GENERAL DE GAULLE,48.86707,2.44047,9.23,R
75019010,75019,Paris,234 Rue de Crimée,48.89421,2.37306,9.24,R
75018001,75018,PARIS,80 Rue de la Chapelle,48.89597,2.35937,9.26,R
75018011,75018,PARIS,80 Rue de la Chapelle,48.89597,2.35937,9.26,R
